"author","normalized_author","distilbert_author","confidence"
"Swinderen, Wicher Van, 1802-1836.","swinderen wicher van 18021836","{'authorized_name': 'buecheler, franz, 1837-1908', 'author_id': 'A3585'}","0.3042471408843994"
"Livy.","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9995575547218323"
"Ovid, 43 B.C.-17 A.D. or 18 A.D.","ovid 43 bc17 ad or 18 ad","{'authorized_name': 'ovid, 43 b.c.-17 a.d. or 18 a.d.', 'author_id': 'A5522'}","0.9999899864196777"
"Pliny, the Younger","pliny the younger","{'authorized_name': 'pliny, the younger', 'author_id': 'A4904'}","0.9999059438705444"
"Valerius Flaccus, Gaius, active 1st century.","valerius flaccus gaius active 1st century","{'authorized_name': 'valerius flaccus, gaius', 'author_id': 'A4806'}","0.9999948740005493"
"Velleius Paterculus, approximately 19 B.C.-approximately 30 A.D.","velleius paterculus approximately 19 bcapproximately 30 ad","{'authorized_name': 'velleius paterculus', 'author_id': 'A4542'}","0.999982476234436"
"Virgil.","virgil","{'authorized_name': 'virgil', 'author_id': 'A4830'}","0.9998739957809448"
"Virgil.","virgil","{'authorized_name': 'virgil', 'author_id': 'A4830'}","0.9998739957809448"
"Vitruvius Pollio.","vitruvius pollio","{'authorized_name': 'vitruvius pollio', 'author_id': 'A4853'}","0.9999804496765137"
"Wilmius, Johannes.","wilmius johannes","{'authorized_name': 'foerster, richard, 1843-1922', 'author_id': 'A6203'}","0.245672807097435"
"Mellmann, Johann Wilhelm Ludwig, 1764-1795.","mellmann johann wilhelm ludwig 17641795","{'authorized_name': 'knoellinger, hermann, 1883-1914', 'author_id': 'A6234'}","0.24795760214328766"
"Muret, Marc-Antoine, 1526-1585.","muret marcantoine 15261585","{'authorized_name': 'muret, marc-antoine, 1526-1585', 'author_id': 'A3873'}","0.9999690055847168"
"Cicero, Marcus Tullius.","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9998855590820312"
"Cicero, Marcus Tullius.","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9998855590820312"
"Lucretius Carus, Titus.","lucretius carus titus","{'authorized_name': 'lucretius carus, titus', 'author_id': 'A5001'}","0.9999898672103882"
"Ricchieri, Lodovico, known as Lodovicus Caelius Rhodoginus, 1450-1520.","ricchieri lodovico known as lodovicus caelius rhodoginus 14501520","{'authorized_name': 'riccobaldus, ferrariensis', 'author_id': 'A4358'}","0.20590701699256897"
"Ovid, 43 B.C.-17 A.D. or 18 A.D.","ovid 43 bc17 ad or 18 ad","{'authorized_name': 'ovid, 43 b.c.-17 a.d. or 18 a.d.', 'author_id': 'A5522'}","0.9999899864196777"
"Livy.","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9995575547218323"
"Augustine, Saint, Bishop of Hippo","augustine saint bishop of hippo","{'authorized_name': 'augustine, of hippo, saint, 354-430', 'author_id': 'A5497'}","0.999849796295166"
"Catullus, Gaius Valerius.","catullus gaius valerius","{'authorized_name': 'catullus, gaius valerius', 'author_id': 'A5237'}","0.9999910593032837"
"Cicero, Marcus Tullius.","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9998855590820312"
"Firmicus Maternus, Julius.","firmicus maternus julius","{'authorized_name': 'firmicus maternus, julius', 'author_id': 'A5524'}","0.9999630451202393"
"Cicero, Marcus Tullius.","cicero marcus tullius","{'authorized_name': 'cicero, marcus tullius', 'author_id': 'A5129'}","0.9998855590820312"
"Horace.","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999887943267822"
"Horace.","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999887943267822"
"Horace.","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999887943267822"
"Horace.","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999887943267822"
"Horace.","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999887943267822"
"Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd, 1213?-1296?","busiri sharaf aldin muhammad ibn said 12131296","{'authorized_name': 'rāzī, abū bakr muḥammad ibn zakarīyā, 865?-925?', 'author_id': 'A5671'}","0.9933487772941589"
"Varro, Marcus Terentius.","varro marcus terentius","{'authorized_name': 'varro, marcus terentius', 'author_id': 'A4504'}","0.9999778270721436"
"Horace.","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999887943267822"
"Curtius Rufus, Quintus.","curtius rufus quintus","{'authorized_name': 'curtius rufus, quintus', 'author_id': 'A4602'}","0.9994974136352539"
"Silius Italicus, Tiberius Catius.","silius italicus tiberius catius","{'authorized_name': 'silius italicus, tiberius catius', 'author_id': 'A4804'}","0.9999933242797852"
"Prudentius, 348-","prudentius 348","{'authorized_name': 'prudentius, 348-', 'author_id': 'A4609'}","0.999977707862854"
"Palingenio Stellato, Marcello, approximately 1500-approximately 1543.","palingenio stellato marcello approximately 1500approximately 1543","{'authorized_name': 'palingenio stellato, marcello, approximately 1500-approximately 1543', 'author_id': 'A3887'}","0.999990701675415"
"Palingenio Stellato, Marcello, approximately 1500-approximately 1543.","palingenio stellato marcello approximately 1500approximately 1543","{'authorized_name': 'palingenio stellato, marcello, approximately 1500-approximately 1543', 'author_id': 'A3887'}","0.999990701675415"
"Valerius Maximus.","valerius maximus","{'authorized_name': 'valerius maximus', 'author_id': 'A4545'}","0.9991029500961304"
"Valerius Maximus.","valerius maximus","{'authorized_name': 'valerius maximus', 'author_id': 'A4545'}","0.9991029500961304"
"Laurent, J. C. M. 1810-","laurent j c m 1810","{'authorized_name': 'laurent, m.-h. (marie-hyacinthe), 1906-1968', 'author_id': 'A3313'}","0.9992959499359131"
"Enderlein, Friedrich Leonhard, 1801-1876.","enderlein friedrich leonhard 18011876","{'authorized_name': 'schöne, richard, 1840-1922', 'author_id': 'A3456'}","0.42219972610473633"
"Enderlein, Friedrich Leonhard, b. 1801.","enderlein friedrich leonhard b 1801","{'authorized_name': 'schöne, richard, 1840-1922', 'author_id': 'A3456'}","0.3472979664802551"
"Pufendorf, Samuel, Freiherr von, 1632-1694.","pufendorf samuel freiherr von 16321694","{'authorized_name': 'pufendorf, samuel, freiherr von, 1632-1694', 'author_id': 'A3714'}","0.9999948740005493"
"Matthaeus, Antonius, 1635-1710.","matthaeus antonius 16351710","{'authorized_name': 'matthew, of vendôme', 'author_id': 'A5131'}","0.7756142020225525"
"Obsequens, Julius.","obsequens julius","{'authorized_name': 'obsequens, julius', 'author_id': 'A5175'}","0.9999903440475464"
"Voet, Johannes, 1647-1713.","voet johannes 16471713","{'authorized_name': 'johannes, de hauvilla, active 12th century', 'author_id': 'A5176'}","0.09681727737188339"
"Hamon, Auguste, S.J., 1860-1939.","hamon auguste sj 18601939","{'authorized_name': 'hamaker, h. a. (hendrik arent), 1789-1835', 'author_id': 'A3251'}","0.390953928232193"
"Dittmar, Hermann.","dittmar hermann","{'authorized_name': 'fritzsche, theodor, 1838-1903', 'author_id': 'A3274'}","0.7401458621025085"
"Dyckhoff, Sigimund.","dyckhoff sigimund","{'authorized_name': 'mencke, johann burkhard, 1674-1732', 'author_id': 'A3888'}","0.27197495102882385"
"Eichstaedt, Heinrich Carl Abraham, 1772-1848.","eichstaedt heinrich carl abraham 17721848","{'authorized_name': 'lehnerdt, maximilian 1861-1945?', 'author_id': 'A5649'}","0.2852083742618561"
"Feller, Theodor.","feller theodor","{'authorized_name': 'zachariä von lingenthal, karl eduard, 1812-1894', 'author_id': 'A3438'}","0.17250724136829376"
"Friede.","friede","{'authorized_name': 'friedersdorff, f. (franz), 1846-1911?', 'author_id': 'A3520'}","0.5352113246917725"
"Frigell, A. 1820-1897.","frigell a 18201897","{'authorized_name': 'frigell, a. (anders), 1820-1897', 'author_id': 'A6109'}","0.999954104423523"
"Gernhard, A. G.","gernhard a g","{'authorized_name': 'gerard, archbishop of york', 'author_id': 'A5233'}","0.42948880791664124"
"Goettling, Karl Wilhelm, 1793-1869.","goettling karl wilhelm 17931869","{'authorized_name': 'plasberg, otto, 1869-1924', 'author_id': 'A3437'}","0.9265565872192383"
"Haun, Christian Wilhelm.","haun christian wilhelm","{'authorized_name': 'haraeus, franciscus, 1555?-1631 or 1632', 'author_id': 'A3345'}","0.3044797480106354"
"Persÿn, Jan van.","persyn jan van","{'authorized_name': 'jansenius, cornelius, 1585-1638', 'author_id': 'A4203'}","0.655281662940979"
"Peters, Franz, b. 1819.","peters franz b 1819","{'authorized_name': 'schmidt, paul wilhelm, 1845-1921', 'author_id': 'A5663'}","0.4077134132385254"
"Ranitz, August Karl.","ranitz august karl","{'authorized_name': 'ranke, friedrich, 1882-1950', 'author_id': 'A6267'}","0.4457657039165497"
"Reinhold, Ernst Christian Gottlieb.","reinhold ernst christian gottlieb","{'authorized_name': 'harless, gottlieb christoph, 1738-1815', 'author_id': 'A6066'}","0.7128139734268188"
"Rhode, C.","rhode c","{'authorized_name': 'ripley, george, -1490?', 'author_id': 'A4031'}","0.4047001898288727"
"Sander, Wilhelm, 1881-","sander wilhelm 1881","{'authorized_name': 'süss, wilhelm, 1882-1969', 'author_id': 'A3453'}","0.5431960225105286"
"Schäfer, Simon.","schafer simon","{'authorized_name': 'simon, johann georg, approximately 1636-1696', 'author_id': 'A2493'}","0.3808010220527649"
"Schmidt, Hermann, b. 1801.","schmidt hermann b 1801","{'authorized_name': 'schmidt, paul wilhelm, 1845-1921', 'author_id': 'A5663'}","0.9632471203804016"
"Schneider, Friedrich, 1808-","schneider friedrich 1808","{'authorized_name': 'schneider, engelbert, 1857-1892', 'author_id': 'A5655'}","0.9959102869033813"
"Izoulet, Johannes.","izoulet johannes","{'authorized_name': 'isidore, of seville, saint', 'author_id': 'A5183'}","0.2158696949481964"
"Hoegg, Franz Xaver.","hoegg franz xaver","{'authorized_name': 'hohl, ernst, 1886-1957', 'author_id': 'A6224'}","0.4702741205692291"
"Hoegg, Franz Xaver.","hoegg franz xaver","{'authorized_name': 'hohl, ernst, 1886-1957', 'author_id': 'A6224'}","0.4702741205692291"
"Hoss, Petr.","hoss petr","{'authorized_name': 'hosius, carl, 1866-1937', 'author_id': 'A3503'}","0.9188640117645264"
"Jakowicki, Ludwig.","jakowicki ludwig","{'authorized_name': 'jan, ludwig von 1807-1869', 'author_id': 'A3483'}","0.4193471074104309"
"Knefel, Conrad Ernst.","knefel conrad ernst","{'authorized_name': 'kirchhoff, alfred, 1838-1907', 'author_id': 'A3196'}","0.6112577319145203"
"Koenig, Georg Ludwig.","koenig georg ludwig","{'authorized_name': 'scaliger, joseph juste', 'author_id': 'A4720'}","0.19903437793254852"
"Kühn, August, 1851-","kuhn august 1851","{'authorized_name': 'tünger, augustin', 'author_id': 'A4718'}","0.4307807981967926"
"Kuile, Jan ter.","kuile jan ter","{'authorized_name': 'jansenius, cornelius, 1510-1576', 'author_id': 'A4213'}","0.7743101119995117"
"Lübker, Fr. 1811-1867.","lubker fr 18111867","{'authorized_name': 'dübner, fr. (friedrich), 1802-1867', 'author_id': 'A6094'}","0.8348225951194763"
"Martín.","martin","{'authorized_name': 'martiwros, saint', 'author_id': 'A4350'}","0.8440011143684387"
"Novotný, František.","novotny frantisek","{'authorized_name': 'préchac, françois', 'author_id': 'A2495'}","0.2887992858886719"
"Petrenz, Fried. Wilh. Theodor.","petrenz fried wilh theodor","{'authorized_name': 'petronius arbiter', 'author_id': 'A4886'}","0.5353549122810364"
"Rasi, Pietro.","rasi pietro","{'authorized_name': 'rasario, giovanni battista, 1517-1578', 'author_id': 'A3303'}","0.9916764497756958"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Nawawī, 1233-1277.","nawawi 12331277","{'authorized_name': 'nalgod, of cluny', 'author_id': 'A5523'}","0.44700226187705994"
"Schneeberger, Hieronymus.","schneeberger hieronymus","{'authorized_name': 'vossius, gerardus joannes, 1577-1649', 'author_id': 'A3771'}","0.205020472407341"
"Dracontius, Blossius Aemilius, active 5th century.","dracontius blossius aemilius active 5th century","{'authorized_name': 'dracontius, blossius aemilius', 'author_id': 'A5395'}","0.9999605417251587"
"Ennius, Quintus.","ennius quintus","{'authorized_name': 'ennius, quintus', 'author_id': 'A4631'}","0.9998934268951416"
"Haube, Oscar.","haube oscar","{'authorized_name': 'laemmer, hugo, 1835-1918', 'author_id': 'A5960'}","0.2257733792066574"
"Todd, F. A. 1880-1944.","todd f a 18801944","{'authorized_name': 'bullock, henry, -1526', 'author_id': 'A3891'}","0.8068116307258606"
"Hontheim, Johann Nikolaus von, 1701-1790.","hontheim johann nikolaus von 17011790","{'authorized_name': 'wachtler, hans', 'author_id': 'A3230'}","0.2065397948026657"
"Cunaeus, Petrus, 1586-1638.","cunaeus petrus 15861638","{'authorized_name': 'cunaeus, petrus, 1586-1638', 'author_id': 'A4030'}","0.9999911785125732"
"Gundling, Nicolaus Hieronymus, 1671-1729.","gundling nicolaus hieronymus 16711729","{'authorized_name': 'pinder, m. (moritz), 1807-1871', 'author_id': 'A6100'}","0.15289215743541718"
"Schrott, A. A.","schrott a a","{'authorized_name': 'schroeter, friedrich, -1746', 'author_id': 'A6173'}","0.8647640347480774"
"Schubert, Robert Julius.","schubert robert julius","{'authorized_name': 'rühl, franz, 1845-1916', 'author_id': 'A3470'}","0.31122833490371704"
"Streng, Adolf Voldemar, 1852-1933.","streng adolf voldemar 18521933","{'authorized_name': 'stegmann, carl', 'author_id': 'A3436'}","0.6722123026847839"
"Uppenkamp, August.","uppenkamp august","{'authorized_name': 'pufendorf, samuel, freiherr von, 1632-1694', 'author_id': 'A3714'}","0.4486320912837982"
"Tempeltey, Eduard von, 1832-1919.","tempeltey eduard von 18321919","{'authorized_name': 'ziegler, konrat, 1884-1974', 'author_id': 'A3268'}","0.19666452705860138"
"Horace.","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999887943267822"
"Unknown","unknown","{'authorized_name': 'alan, of tewkesbury', 'author_id': 'A4551'}","0.11027003079652786"
"Titze, Franz Nicolaus.","titze franz nicolaus","{'authorized_name': 'stieröxel, istván, approximately 1485-1519', 'author_id': 'A4205'}","0.3406560719013214"
"Portus, Aemilius, 1550-1614 or 1615.","portus aemilius 15501614 or 1615","{'authorized_name': 'alanus, de insulis', 'author_id': 'A4458'}","0.28623640537261963"
"Apuleius.","apuleius","{'authorized_name': 'apuleius', 'author_id': 'A5463'}","0.9999918937683105"
"Curtius Rufus, Quintus.","curtius rufus quintus","{'authorized_name': 'curtius rufus, quintus', 'author_id': 'A4602'}","0.9994974136352539"
"Curtius Rufus, Quintus.","curtius rufus quintus","{'authorized_name': 'curtius rufus, quintus', 'author_id': 'A4602'}","0.9994974136352539"
"Horace.","horace","{'authorized_name': 'horace', 'author_id': 'A4876'}","0.9999887943267822"
"Persius.","persius","{'authorized_name': 'persius', 'author_id': 'A4892'}","0.9999924898147583"
"Pliny, the Younger","pliny the younger","{'authorized_name': 'pliny, the younger', 'author_id': 'A4904'}","0.9999059438705444"
"Quintilian.","quintilian","{'authorized_name': 'quintilian', 'author_id': 'A5545'}","0.9999827146530151"
"Hirschig, Antonius, 1802-1871.","hirschig antonius 18021871","{'authorized_name': 'hannig, franz, 1873-', 'author_id': 'A3200'}","0.9510480165481567"
"Tacitus, Cornelius.","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999889135360718"
"Tacitus, Cornelius.","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999889135360718"
"Tacitus, Cornelius.","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999889135360718"
"Tacitus, Cornelius.","tacitus cornelius","{'authorized_name': 'tacitus, cornelius', 'author_id': 'A4796'}","0.9999889135360718"
"Virgil.","virgil","{'authorized_name': 'virgil', 'author_id': 'A4830'}","0.9998739957809448"
"Bripius, Josephus.","bripius josephus","{'authorized_name': 'jeep, justus wilhelm linde, 1799-1884', 'author_id': 'A3518'}","0.3295288383960724"
"Lanfranc, Archbishop of Canterbury, 1005?-1089.","lanfranc archbishop of canterbury 10051089","{'authorized_name': 'lanfranc, archbishop of canterbury', 'author_id': 'A4880'}","0.9999632835388184"
"Klausen, Rudolf Heinrich, 1807-1840.","klausen rudolf heinrich 18071840","{'authorized_name': 'schöll, rudolf, 1844-1893', 'author_id': 'A5974'}","0.7980411052703857"
"Fritze, Ernst, b. 1862.","fritze ernst b 1862","{'authorized_name': 'fritzsche, theodor, 1838-1903', 'author_id': 'A3274'}","0.9879159927368164"
"Gundermann, Gotthold, 1856-1921.","gundermann gotthold 18561921","{'authorized_name': 'gundermann, gotthold, 1856-1921', 'author_id': 'A5665'}","0.999985933303833"
"Lactantius, approximately 240-approximately 320.","lactantius approximately 240approximately 320","{'authorized_name': 'lactantius', 'author_id': 'A5102'}","0.9998055100440979"
"Boettcher, Carl.","boettcher carl","{'authorized_name': 'bormann, albert, 1819-1882', 'author_id': 'A6108'}","0.4918763041496277"
"Livy.","livy","{'authorized_name': 'livy', 'author_id': 'A4979'}","0.9995575547218323"
"Lorentz, W.","lorentz w","{'authorized_name': 'türk, gustav, 1870-1914', 'author_id': 'A6284'}","0.4838448166847229"
"Kleine, Ottomar Friedrich.","kleine ottomar friedrich","{'authorized_name': 'günther, ottomar, 1836-1891', 'author_id': 'A5959'}","0.2869771122932434"
"Moczyński, Peter.","moczynski peter","{'authorized_name': 'mousouros, markos, approximately 1470-1517', 'author_id': 'A3401'}","0.36180952191352844"
"Lucas, Theodor.","lucas theodor","{'authorized_name': 'lucas, bishop of túy, -approximately 1249', 'author_id': 'A4371'}","0.9960296154022217"
